interview_id,role,model,num_samples,ca_score,ca_confidence,ca_std,exp_score,exp_confidence,exp_std,ps_score,ps_confidence,ps_std,rel_score,rel_confidence,rel_std,prof_score,prof_confidence,prof_std,comm_score,comm_confidence,comm_std,overall_weighted_score,avg_latency_ms,total_cost,avg_cost_per_sample
customer_service_representative_011,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1285.4892253875732,0.0,0.0
customer_service_representative_012,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.0,9.0,high,0.0,7.65,1213.0388259887695,0.0,0.0
customer_service_representative_013,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.25,1453.9124488830566,0.0,0.0
customer_service_representative_014,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.25,1280.8351516723633,0.0,0.0
customer_service_representative_015,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,6.0,high,0.7999999999999999,5.0,high,0.39999999999999997,6.0,high,0.0,5.0,high,0.39999999999999997,6.0,high,0.39999999999999997,8.0,high,0.7999999999999999,5.7,1175.2979278564453,0.0,0.0
customer_service_representative_016,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.39999999999999997,4.0,high,0.0,5.0,high,0.39999999999999997,6.0,high,0.0,3.8,1311.9283199310303,0.0,0.0
customer_service_representative_017,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,5.0,high,0.0,6.0,high,0.0,5.0,high,0.0,6.0,high,0.0,8.0,high,0.0,5.0,1228.4150123596191,0.0,0.0
customer_service_representative_018,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,4.0,high,0.0,5.0,high,0.39999999999999997,4.0,high,0.39999999999999997,4.0,high,0.48989794855663565,6.0,high,0.0,4.25,1188.6640548706055,0.0,0.0
customer_service_representative_019,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,5.0,high,0.7483314773547882,6.0,high,0.8,4.0,medium,0.9797958971132712,6.0,medium,0.9797958971132712,8.0,medium,0.9797958971132712,4.95,1494.5148468017578,0.0,0.0
customer_service_representative_020,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,4.0,high,0.0,4.0,high,0.39999999999999997,5.0,high,0.39999999999999997,4.0,high,0.0,6.0,high,1.6,4.15,1234.609603881836,0.0,0.0
customer_service_representative_021,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.39999999999999997,8.0,high,0.0,9.0,high,0.0,7.7,1241.6461944580078,0.0,0.0
customer_service_representative_022,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.39999999999999997,8.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.39999999999999997,9.0,high,0.0,8.0,1209.7266674041748,0.0,0.0
customer_service_representative_023,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,5.0,high,0.6324555320336759,4.0,high,0.4898979485566356,5.0,high,0.39999999999999997,4.0,high,0.8,6.0,medium,0.9797958971132712,4.5,1192.0657634735107,0.0,0.0
customer_service_representative_024,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.7999999999999999,3.0,high,0.39999999999999997,5.0,high,0.6324555320336759,4.0,high,0.39999999999999997,4.0,high,0.7999999999999999,6.0,high,0.7999999999999999,3.9,1285.9781742095947,0.0,0.0
customer_service_representative_025,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,6.0,high,0.4898979485566356,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.3,1225.2770900726318,0.0,0.0
customer_service_representative_026,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1416.332721710205,0.0,0.0
customer_service_representative_027,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.25,1310.5151653289795,0.0,0.0
customer_service_representative_028,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1372.1330165863037,0.0,0.0
customer_service_representative_029,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.4898979485566356,8.0,high,0.48989794855663565,8.0,high,0.4898979485566356,9.0,high,0.0,8.05,1314.1216278076172,0.0,0.0
customer_service_representative_030,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1296.4911937713623,0.0,0.0
customer_service_representative_031,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.25,1566.9023990631104,0.0,0.0
customer_service_representative_032,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.48989794855663565,8.0,high,0.4898979485566356,8.0,high,0.48989794855663565,9.0,high,0.0,7.7,1269.6073532104492,0.0,0.0
customer_service_representative_033,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.39999999999999997,9.0,high,0.39999999999999997,8.0,high,0.39999999999999997,9.0,high,0.39999999999999997,9.0,high,0.0,8.25,1269.79660987854,0.0,0.0
customer_service_representative_034,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1183.0966472625732,0.0,0.0
customer_service_representative_035,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.0,high,0.48989794855663565,8.0,high,0.0,9.0,high,0.0,7.6,1249.038553237915,0.0,0.0
customer_service_representative_036,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.48989794855663565,9.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.48989794855663565,9.0,high,0.0,8.15,1335.9776020050049,0.0,0.0
customer_service_representative_037,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,4.0,high,0.0,5.0,high,0.4898979485566356,5.0,high,0.48989794855663565,6.0,high,0.39999999999999997,4.0,medium,0.9797958971132712,4.3,1372.1786499023438,0.0,0.0
customer_service_representative_038,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.6324555320336759,8.0,high,0.0,9.0,high,0.0,8.0,1208.374547958374,0.0,0.0
customer_service_representative_039,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,5.0,high,0.39999999999999997,6.0,high,0.39999999999999997,5.0,high,0.39999999999999997,6.0,high,0.0,8.0,high,0.0,5.0,1371.7509746551514,0.0,0.0
customer_service_representative_040,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,6.0,high,0.7999999999999999,4.0,high,0.39999999999999997,6.0,high,0.39999999999999997,5.0,high,0.39999999999999997,6.0,high,0.0,6.0,high,0.0,5.25,1454.405403137207,0.0,0.0
customer_service_representative_041,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1289.9116516113281,0.0,0.0
customer_service_representative_042,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,7.0,high,0.39999999999999997,8.0,high,0.0,9.0,high,0.0,7.65,1228.1370162963867,0.0,0.0
customer_service_representative_043,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.25,1352.2759437561035,0.0,0.0
customer_service_representative_044,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1261.5469932556152,0.0,0.0
customer_service_representative_045,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.25,1277.6617050170898,0.0,0.0
customer_service_representative_046,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.0,9.0,high,0.0,7.65,1392.5391674041748,0.0,0.0
customer_service_representative_047,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.25,1372.3157405853271,0.0,0.0
customer_service_representative_048,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.48989794855663565,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,1207.9973697662354,0.0,0.0
customer_service_representative_049,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,4.0,high,0.0,5.0,high,0.0,6.0,high,0.48989794855663565,6.0,high,0.0,8.0,high,0.0,4.55,1228.4917831420898,0.0,0.0
customer_service_representative_050,Customer Service Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.1,1352.6703834533691,0.0,0.0
sales_representative_001,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.39999999999999997,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.0,high,0.0,8.0,high,0.39999999999999997,9.0,high,0.4,7.6,1246.382999420166,0.0,0.0
sales_representative_002,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,low,1.469693845669907,6.0,low,1.9595917942265424,6.0,high,0.4898979485566356,6.0,high,0.0,7.0,high,0.0,8.0,high,1.6000000000000003,5.45,1187.8318786621094,0.0,0.0
sales_representative_003,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1351.635217666626,0.0,0.0
sales_representative_004,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.48989794855663565,6.0,medium,0.9797958971132712,7.0,high,0.48989794855663565,6.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.48989794855663565,6.65,1208.4002017974854,0.0,0.0
sales_representative_005,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1208.0389022827148,0.0,0.0
sales_representative_006,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,6.0,high,0.0,4.0,medium,0.9797958971132712,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.15,1126.2202262878418,0.0,0.0
sales_representative_007,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.6,1352.0251274108887,0.0,0.0
sales_representative_008,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.1,1447.6589679718018,0.0,0.0
sales_representative_009,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,low,1.469693845669907,6.0,high,0.0,6.0,high,0.4898979485566356,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.45,1150.277042388916,0.0,0.0
sales_representative_010,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,6.0,medium,0.9797958971132712,6.0,high,0.0,6.0,high,0.4898979485566356,6.0,high,0.48989794855663565,8.0,high,0.0,5.4,1272.3100185394287,0.0,0.0
sales_representative_011,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,1.2,4.0,high,0.7999999999999999,6.0,high,0.39999999999999997,5.0,high,0.6324555320336759,6.0,high,0.6324555320336759,8.0,high,0.7999999999999999,4.65,1167.244815826416,0.0,0.0
sales_representative_012,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.39999999999999997,7.0,high,0.7483314773547882,8.0,high,0.7483314773547882,6.0,high,0.0,8.0,high,0.39999999999999997,9.0,high,0.39999999999999997,7.6,1249.0478992462158,0.0,0.0
sales_representative_013,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,1.2,6.0,high,0.7999999999999999,7.0,high,1.6,6.0,high,0.7999999999999999,7.0,high,1.2,8.0,high,0.7999999999999999,6.65,1239.647912979126,0.0,0.0
sales_representative_014,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.15,1197.6200103759766,0.0,0.0
sales_representative_015,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.39999999999999997,6.0,high,0.39999999999999997,7.0,high,0.39999999999999997,6.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.65,1556.1023712158203,0.0,0.0
sales_representative_016,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,low,1.469693845669907,6.0,high,0.0,7.0,low,1.469693845669907,6.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.0,6.65,1249.6511936187744,0.0,0.0
sales_representative_017,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,1.16619037896906,6.0,high,0.7999999999999999,7.0,high,1.16619037896906,6.0,high,0.39999999999999997,7.0,high,1.16619037896906,8.0,high,0.7999999999999999,6.65,1372.6486206054688,0.0,0.0
sales_representative_018,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.4898979485566356,8.0,high,0.0,9.0,high,0.0,8.1,1452.9732704162598,0.0,0.0
sales_representative_019,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1228.6580085754395,0.0,0.0
sales_representative_020,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.6,1351.449203491211,0.0,0.0
sales_representative_021,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.48989794855663565,6.0,high,0.48989794855663565,7.0,high,0.48989794855663565,6.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.48989794855663565,6.65,1455.3860187530518,0.0,0.0
sales_representative_022,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,low,1.469693845669907,6.0,medium,0.9797958971132712,3.0,low,1.9595917942265424,6.0,medium,0.9797958971132712,7.0,low,1.469693845669907,8.0,high,0.7999999999999999,5.0,1236.7944717407227,0.0,0.0
sales_representative_023,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.39999999999999997,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,9.0,high,0.39999999999999997,7.65,1240.2945518493652,0.0,0.0
sales_representative_024,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.6,1228.398847579956,0.0,0.0
sales_representative_025,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,1.2,6.0,high,0.0,7.0,high,1.2,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1277.618169784546,0.0,0.0
sales_representative_026,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,1.2,6.0,high,0.0,6.0,high,0.39999999999999997,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.45,1268.6788082122803,0.0,0.0
sales_representative_027,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.0,high,0.39999999999999997,8.0,high,0.0,9.0,high,0.0,7.6,1327.2192478179932,0.0,0.0
sales_representative_028,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.39999999999999997,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.0,high,0.0,8.0,high,0.39999999999999997,9.0,high,0.4,7.6,1246.1748600006104,0.0,0.0
sales_representative_029,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,6.0,high,0.0,6.0,high,0.39999999999999997,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.45,1252.4005889892578,0.0,0.0
sales_representative_030,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,6.0,high,0.48989794855663565,4.0,medium,0.9797958971132712,6.0,high,0.48989794855663565,5.0,high,0.48989794855663565,6.0,high,0.48989794855663565,6.0,medium,0.9797958971132712,5.25,1246.0153579711914,0.0,0.0
sales_representative_031,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.39999999999999997,6.0,high,0.0,8.0,high,0.39999999999999997,6.0,high,0.0,8.0,high,0.39999999999999997,8.0,high,0.0,7.2,1228.9533138275146,0.0,0.0
sales_representative_032,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.0,high,0.4898979485566356,8.0,high,0.0,9.0,high,0.0,7.6,1431.5049171447754,0.0,0.0
sales_representative_033,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,6.0,low,1.3564659966250536,6.0,high,0.7999999999999999,6.0,high,1.0954451150103321,6.0,high,0.0,6.0,high,0.48989794855663565,8.0,high,1.6,6.1,1250.891637802124,0.0,0.0
sales_representative_034,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.1,1228.6900520324707,0.0,0.0
sales_representative_035,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1351.2670040130615,0.0,0.0
sales_representative_036,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,2.0,high,0.0,6.0,high,0.39999999999999997,4.0,high,0.0,4.0,medium,0.9797958971132712,8.0,high,0.7999999999999999,3.8,1150.769853591919,0.0,0.0
sales_representative_037,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,1.2,6.0,high,0.0,4.0,high,1.2,6.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.7999999999999999,5.15,1189.8412227630615,0.0,0.0
sales_representative_038,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.39999999999999997,6.0,high,0.39999999999999997,7.0,high,0.39999999999999997,6.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.65,1193.2062149047852,0.0,0.0
sales_representative_039,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.39999999999999997,6.0,high,0.39999999999999997,7.0,high,0.39999999999999997,6.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.65,1245.7326889038086,0.0,0.0
sales_representative_040,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,6.0,high,0.39999999999999997,8.0,high,0.0,9.0,high,0.0,7.95,1335.0697994232178,0.0,0.0
sales_representative_041,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.39999999999999997,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.95,1217.1937465667725,0.0,0.0
sales_representative_042,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,4.0,medium,0.9797958971132712,6.0,high,0.0,5.0,high,0.7483314773547882,6.0,high,0.48989794855663565,8.0,high,0.0,4.65,1180.849027633667,0.0,0.0
sales_representative_043,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.39999999999999997,6.0,high,0.39999999999999997,7.0,high,0.39999999999999997,6.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.65,1215.2745723724365,0.0,0.0
sales_representative_044,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,6.0,high,0.9797958971132712,6.0,high,0.0,7.0,high,0.39999999999999997,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.3,1220.5591201782227,0.0,0.0
sales_representative_045,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,low,1.469693845669907,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.6,1244.5537567138672,0.0,0.0
sales_representative_046,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.6,1352.8448581695557,0.0,0.0
sales_representative_047,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.48989794855663565,7.0,high,0.48989794855663565,8.0,high,0.48989794855663565,6.0,high,0.0,8.0,high,0.48989794855663565,9.0,high,0.48989794855663565,7.6,1260.5152130126953,0.0,0.0
sales_representative_048,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.4898979485566356,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1329.494571685791,0.0,0.0
sales_representative_049,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,4.0,high,0.0,2.0,medium,1.6,3.0,high,1.16619037896906,2.0,medium,1.6,4.0,medium,1.2649110640673518,6.0,medium,0.9797958971132712,3.15,1332.9474449157715,0.0,0.0
sales_representative_050,Sales Representative,meta-llama/Llama-3.1-8B-Instruct:novita,5,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1372.0756530761719,0.0,0.0
field_technician_001,Field Technician,meta-llama/Llama-3.1-8B-Instruct:novita,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1219.7885513305664,0.0,0.0
