interview_id,role,model,num_samples,ca_score,ca_confidence,ca_std,exp_score,exp_confidence,exp_std,ps_score,ps_confidence,ps_std,rel_score,rel_confidence,rel_std,prof_score,prof_confidence,prof_std,comm_score,comm_confidence,comm_std,overall_weighted_score,avg_latency_ms,total_cost,avg_cost_per_sample
customer_service_representative_024,Customer Service Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,3.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.75,1181.9005489349365,0.0182625,0.0036525000000000004
customer_service_representative_025,Customer Service Representative,gpt-4o,5,8.0,high,0.0,6.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.1,1015.7626152038574,0.022024999999999996,0.004404999999999999
customer_service_representative_026,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.39999999999999997,8.0,high,0.0,9.0,high,0.0,7.75,1515.717887878418,0.021937500000000006,0.004387500000000001
customer_service_representative_027,Customer Service Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.5,1167.2394275665283,0.028325,0.005665
customer_service_representative_028,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,900.9283065795898,0.02095,0.00419
customer_service_representative_029,Customer Service Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.39999999999999997,9.0,high,0.0,8.5,1085.3493213653564,0.028312499999999997,0.005662499999999999
customer_service_representative_030,Customer Service Representative,gpt-4o,5,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.7999999999999999,8.0,high,0.39999999999999997,8.0,high,0.0,6.8,1372.015380859375,0.020062500000000004,0.0040125000000000004
customer_service_representative_031,Customer Service Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.15,1168.1348323822021,0.0292375,0.0058475
customer_service_representative_032,Customer Service Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.15,1371.2132453918457,0.030300000000000007,0.006060000000000001
customer_service_representative_033,Customer Service Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.5,1197.9901790618896,0.026475,0.005294999999999999
customer_service_representative_034,Customer Service Representative,gpt-4o,5,7.0,high,0.48989794855663565,7.0,high,0.48989794855663565,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.25,972.7487564086914,0.02075,0.00415
customer_service_representative_035,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1004.1461944580078,0.023,0.0046
customer_service_representative_036,Customer Service Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.5,1050.8945941925049,0.027012499999999995,0.005402499999999999
customer_service_representative_037,Customer Service Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,1084.3186378479004,0.018162499999999998,0.0036324999999999994
customer_service_representative_038,Customer Service Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.15,1243.212366104126,0.020587499999999998,0.0041175
customer_service_representative_039,Customer Service Representative,gpt-4o,5,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,3.2,1331.0546875,0.0195125,0.0039024999999999997
customer_service_representative_040,Customer Service Representative,gpt-4o,5,3.0,high,0.4898979485566356,2.0,high,0.0,3.0,high,0.0,4.0,high,0.4898979485566356,4.0,high,0.0,4.0,high,0.0,2.8,1123.4673976898193,0.018675,0.003735
customer_service_representative_041,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1151.8938541412354,0.021875000000000002,0.004375
customer_service_representative_042,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.48989794855663565,7.65,1164.8052215576172,0.0213625,0.0042725
customer_service_representative_043,Customer Service Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,1046.075963973999,0.030099999999999995,0.006019999999999999
customer_service_representative_044,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1145.2001571655273,0.0211625,0.0042325
customer_service_representative_045,Customer Service Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,9.0,high,0.7999999999999999,9.0,high,0.4,9.0,high,0.0,8.15,1146.8503952026367,0.02355,0.004710000000000001
customer_service_representative_046,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,medium,0.9797958971132712,8.0,high,0.0,9.0,high,0.0,7.65,1679.1767597198486,0.023462500000000004,0.0046925000000000005
customer_service_representative_047,Customer Service Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.4898979485566356,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.5,1806.0912132263184,0.029325000000000004,0.005865
customer_service_representative_048,Customer Service Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1204.5557022094727,0.020812499999999998,0.0041624999999999995
customer_service_representative_049,Customer Service Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,5.0,high,0.39999999999999997,3.8,1431.266736984253,0.017537499999999998,0.0035074999999999993
customer_service_representative_050,Customer Service Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,5.0,high,0.48989794855663565,8.0,high,0.39999999999999997,9.0,high,0.39999999999999997,7.9,1558.4187507629395,0.028287500000000007,0.005657500000000001
sales_representative_001,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1413.21702003479,0.017075,0.003415
sales_representative_002,Sales Representative,gpt-4o,5,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.25,1048.7782955169678,0.01555,0.00311
sales_representative_003,Sales Representative,gpt-4o,5,5.0,high,0.0,4.0,high,0.0,5.0,high,0.0,6.0,high,0.0,6.0,high,0.0,5.0,high,0.0,4.75,1142.2970294952393,0.015449999999999998,0.00309
sales_representative_004,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,943.3722019195557,0.0165125,0.0033025
sales_representative_005,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,1126.5663623809814,0.015175,0.003035
sales_representative_006,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,5.0,high,0.0,3.8,1329.2638778686523,0.0158625,0.0031725000000000004
sales_representative_007,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1720.8476066589355,0.016475,0.003295
sales_representative_008,Sales Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,900.4444122314453,0.02325,0.00465
sales_representative_009,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,5.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.9,1474.5051860809326,0.0152125,0.0030425
sales_representative_010,Sales Representative,gpt-4o,5,4.0,high,0.4898979485566356,3.0,high,0.4898979485566356,4.0,high,0.4898979485566356,3.0,high,0.4898979485566356,4.0,high,0.4898979485566356,4.0,high,0.39999999999999997,3.6,1310.8716011047363,0.0162375,0.0032474999999999995
sales_representative_011,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,5.0,high,0.0,3.8,1064.1449451446533,0.016325,0.0032649999999999997
sales_representative_012,Sales Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.85,1128.0150413513184,0.0167375,0.0033474999999999998
sales_representative_013,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.75,1085.023021697998,0.0171,0.0034200000000000003
sales_representative_014,Sales Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,1023.3036041259766,0.022625,0.0045249999999999995
sales_representative_015,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.48989794855663565,7.0,high,0.48989794855663565,8.0,high,0.0,9.0,high,0.48989794855663565,7.65,788.117790222168,0.017175,0.0034349999999999997
sales_representative_016,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.39999999999999997,3.75,972.5234508514404,0.01595,0.0031899999999999997
sales_representative_017,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,962.6766204833984,0.0167625,0.0033525
sales_representative_018,Sales Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,860.1240634918213,0.0254,0.0050799999999999994
sales_representative_019,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,1556.5194129943848,0.0158,0.0031600000000000005
sales_representative_020,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1003.3828735351562,0.0178875,0.0035775
sales_representative_021,Sales Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.85,1269.6208000183105,0.0171875,0.0034375000000000005
sales_representative_022,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.48989794855663565,4.0,high,0.0,4.0,high,0.39999999999999997,2.85,1003.4499645233154,0.015512499999999999,0.0031025
sales_representative_023,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,9.0,high,0.4,7.55,1208.3643913269043,0.018075,0.003615
sales_representative_024,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.39999999999999997,7.65,1194.3274021148682,0.0166125,0.0033225
sales_representative_025,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,1181.0044288635254,0.015087499999999998,0.0030174999999999998
sales_representative_026,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.39999999999999997,2.85,1025.385570526123,0.01495,0.00299
sales_representative_027,Sales Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.85,1112.758731842041,0.0183375,0.0036674999999999998
sales_representative_028,Sales Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,7.0,high,0.39999999999999997,7.0,high,0.0,8.0,high,0.0,8.0,high,0.39999999999999997,7.8,1102.6093006134033,0.01685,0.00337
sales_representative_029,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,5.0,high,0.4898979485566356,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.9,2517.7125930786133,0.016062499999999997,0.003212499999999999
sales_representative_030,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.4898979485566356,4.0,high,0.4898979485566356,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.75,968.5203075408936,0.015512499999999999,0.0031025
sales_representative_031,Sales Representative,gpt-4o,5,7.0,high,0.0,5.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,6.2,1050.8573532104492,0.016725,0.003345
sales_representative_032,Sales Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.48989794855663565,8.0,high,0.48989794855663565,9.0,high,0.0,8.35,859.1717720031738,0.0252375,0.0050475
sales_representative_033,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.75,1153.5346984863281,0.015887500000000002,0.0031775000000000006
sales_representative_034,Sales Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.7999999999999999,9.0,high,0.39999999999999997,9.0,high,0.0,8.5,986.0764026641846,0.0234875,0.0046975
sales_representative_035,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,1203.3917427062988,0.0153125,0.0030625
sales_representative_036,Sales Representative,gpt-4o,5,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,3.2,1290.3021812438965,0.015137500000000002,0.0030275000000000002
sales_representative_037,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.75,1392.4914836883545,0.015475000000000001,0.003095
sales_representative_038,Sales Representative,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,942.1092987060547,0.017275000000000002,0.0034550000000000006
sales_representative_039,Sales Representative,gpt-4o,5,7.0,high,0.0,6.0,high,0.48989794855663565,7.0,high,0.48989794855663565,6.0,high,0.48989794855663565,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,6.65,1066.0321712493896,0.017425000000000003,0.0034850000000000007
sales_representative_040,Sales Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,8.0,high,0.48989794855663565,9.0,high,0.0,9.0,high,0.0,8.45,1067.392349243164,0.023600000000000003,0.00472
sales_representative_041,Sales Representative,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.39999999999999997,8.0,high,0.39999999999999997,9.0,high,0.0,8.35,992.8930282592773,0.022050000000000004,0.004410000000000001
sales_representative_042,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.75,1112.4574184417725,0.0161,0.0032199999999999998
sales_representative_043,Sales Representative,gpt-4o,5,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,1074.7140407562256,0.016774999999999998,0.0033549999999999995
sales_representative_044,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.75,1157.7361106872559,0.01445,0.0028899999999999998
sales_representative_045,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,1146.8035697937012,0.015750000000000004,0.003150000000000001
sales_representative_046,Sales Representative,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,1003.3517837524414,0.023362499999999998,0.0046725
sales_representative_047,Sales Representative,gpt-4o,5,8.0,high,0.48989794855663565,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.48989794855663565,7.65,942.1437740325928,0.0174125,0.0034825000000000004
sales_representative_048,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,4.0,high,0.0,3.75,1107.0143699645996,0.015649999999999997,0.0031299999999999995
sales_representative_049,Sales Representative,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,2.85,1125.3129482269287,0.015412499999999999,0.0030824999999999997
sales_representative_050,Sales Representative,gpt-4o,5,4.0,high,0.0,3.0,high,0.0,4.0,high,0.0,5.0,high,0.0,5.0,high,0.0,5.0,high,0.0,3.8,1043.9679622650146,0.015562500000000002,0.0031125000000000002
field_technician_001,Field Technician,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.39999999999999997,7.6,922.3866939544678,0.025000000000000005,0.005000000000000001
field_technician_002,Field Technician,gpt-4o,5,3.0,high,0.0,3.0,high,0.0,4.0,high,0.4898979485566356,4.0,high,0.0,4.0,high,0.0,3.0,high,0.4898979485566356,3.25,961.9438171386719,0.021825000000000004,0.004365000000000001
field_technician_003,Field Technician,gpt-4o,5,3.0,high,0.0,3.0,high,0.0,3.0,high,0.0,5.0,high,0.0,4.0,high,0.0,4.0,high,0.0,3.2,736.8832588195801,0.021762500000000004,0.0043525000000000005
field_technician_004,Field Technician,gpt-4o,5,3.0,high,0.0,3.0,high,0.0,2.0,high,0.39999999999999997,4.0,high,0.0,4.0,high,0.0,3.0,high,0.39999999999999997,2.95,844.514799118042,0.02015,0.004030000000000001
field_technician_005,Field Technician,gpt-4o,5,3.0,high,0.0,3.0,high,0.0,4.0,high,0.4898979485566356,2.0,high,0.0,3.0,high,0.0,4.0,high,0.0,3.15,1305.9458255767822,0.0206,0.00412
field_technician_006,Field Technician,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,4.0,high,0.0,4.0,high,0.0,3.0,high,0.0,2.75,757.3995590209961,0.020575,0.004115
field_technician_007,Field Technician,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,1515.639352798462,0.022500000000000003,0.0045000000000000005
field_technician_008,Field Technician,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,3.0,high,0.0,2.6,1044.221544265747,0.018699999999999998,0.0037399999999999994
field_technician_009,Field Technician,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,9.0,high,0.48989794855663565,9.0,high,0.0,8.15,1064.845848083496,0.026225,0.005245
field_technician_010,Field Technician,gpt-4o,5,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,716.2025928497314,0.024574999999999996,0.004914999999999999
field_technician_011,Field Technician,gpt-4o,5,8.0,high,0.0,8.0,high,0.48989794855663565,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,9.0,high,0.0,8.15,1535.881519317627,0.031225000000000003,0.0062450000000000006
field_technician_012,Field Technician,gpt-4o,5,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.95,911.2165451049805,0.024737500000000003,0.0049475000000000005
field_technician_013,Field Technician,gpt-4o,5,3.0,high,0.0,2.0,high,0.39999999999999997,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,3.0,high,0.0,2.6,952.2093772888184,0.020525,0.004105
field_technician_014,Field Technician,gpt-4o,5,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,9.0,high,0.39999999999999997,8.0,high,0.0,9.0,high,0.0,8.45,1477.1406650543213,0.0330625,0.0066125
field_technician_015,Field Technician,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.4898979485566356,2.55,980.9267044067383,0.021512499999999997,0.004302499999999999
field_technician_016,Field Technician,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,4.0,high,0.0,4.0,high,0.0,3.0,high,0.0,2.75,900.0586986541748,0.0193375,0.0038675000000000003
field_technician_017,Field Technician,gpt-4o,5,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,4.0,high,0.0,4.0,high,0.0,3.0,high,0.0,2.75,880.8168888092041,0.0206125,0.004122499999999999
