interview_id,role,run_idx,model,ca,exp,ps,rel,prof,comm,latency_ms,input_tokens,output_tokens,cost
customer_service_representative_022,Customer Service Representative,1,gpt-4o,8,7,8,8,8,9,1936.7423057556152,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,2,gpt-4o,8,7,8,9,8,9,1130.0699710845947,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,3,gpt-4o,8,7,8,8,8,9,1105.1490306854248,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,1044.8219776153564,1606,33,0.004345
customer_service_representative_023,Customer Service Representative,0,gpt-4o,4,3,4,5,5,4,1228.5540103912354,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,1,gpt-4o,4,3,4,5,5,4,1229.4609546661377,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,2,gpt-4o,3,2,3,4,4,4,1247.115135192871,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,3,gpt-4o,3,3,4,5,5,4,1114.9888038635254,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,4,gpt-4o,3,3,4,5,4,4,983.2098484039307,1387,33,0.0037975
customer_service_representative_024,Customer Service Representative,0,gpt-4o,3,2,3,3,4,4,1160.0518226623535,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,1,gpt-4o,3,2,3,3,4,4,1356.4019203186035,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,2,gpt-4o,3,2,3,3,4,4,1304.9380779266357,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,3,gpt-4o,3,2,3,3,4,4,1127.0318031311035,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,4,gpt-4o,3,2,3,3,4,4,961.0791206359863,1329,33,0.0036525000000000004
customer_service_representative_025,Customer Service Representative,0,gpt-4o,8,6,7,7,8,8,881.5608024597168,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,1,gpt-4o,8,6,7,7,8,8,1236.0100746154785,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,2,gpt-4o,8,6,7,7,8,8,1018.1350708007812,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,3,gpt-4o,8,6,7,7,8,8,920.7160472869873,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,4,gpt-4o,8,6,7,7,8,8,1022.3910808563232,1630,33,0.004404999999999999
customer_service_representative_026,Customer Service Representative,0,gpt-4o,8,7,8,9,8,9,1023.353099822998,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,1,gpt-4o,8,7,8,9,8,9,2970.958709716797,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,2,gpt-4o,8,7,8,8,8,9,922.1487045288086,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,3,gpt-4o,8,7,8,9,8,9,1331.4011096954346,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,4,gpt-4o,8,7,8,9,8,9,1330.7278156280518,1623,33,0.004387500000000001
customer_service_representative_027,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1125.688076019287,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,1118.295669555664,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,1135.2450847625732,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,1535.3562831878662,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,921.612024307251,2134,33,0.005665
customer_service_representative_028,Customer Service Representative,0,gpt-4o,8,7,8,7,8,9,921.0548400878906,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,1,gpt-4o,8,7,8,7,8,9,921.9350814819336,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,817.8386688232422,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,3,gpt-4o,8,7,8,7,8,9,756.1318874359131,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,1087.6810550689697,1544,33,0.00419
customer_service_representative_029,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1126.589059829712,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,1430.8760166168213,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,2,gpt-4o,8,9,8,9,8,9,934.0863227844238,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,912.2481346130371,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,1022.9470729827881,2133,33,0.005662499999999999
customer_service_representative_030,Customer Service Representative,0,gpt-4o,7,6,7,8,8,8,1262.5458240509033,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,1,gpt-4o,7,6,7,8,8,8,1096.5943336486816,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,2,gpt-4o,7,6,7,6,7,8,2351.3479232788086,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,3,gpt-4o,7,6,7,8,8,8,1025.6130695343018,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,4,gpt-4o,7,6,7,8,8,8,1123.9757537841797,1473,33,0.0040125000000000004
customer_service_representative_031,Customer Service Representative,0,gpt-4o,8,8,8,9,9,9,918.1890487670898,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,1,gpt-4o,8,8,8,9,9,9,1232.5439453125,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,2,gpt-4o,8,8,8,9,9,9,1121.0451126098633,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,3,gpt-4o,8,8,8,9,9,9,1134.026050567627,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,4,gpt-4o,8,8,8,9,9,9,1434.8700046539307,2207,33,0.0058475
customer_service_representative_032,Customer Service Representative,0,gpt-4o,8,8,8,9,9,9,1533.8947772979736,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,1,gpt-4o,8,8,8,9,9,9,1126.7058849334717,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,2,gpt-4o,8,8,8,9,9,9,2147.6027965545654,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,3,gpt-4o,8,8,8,9,9,9,1207.0918083190918,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,4,gpt-4o,8,8,8,9,9,9,840.770959854126,2292,33,0.006060000000000001
customer_service_representative_033,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1990.9429550170898,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,1184.1998100280762,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,818.9980983734131,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,918.6561107635498,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,1077.1539211273193,1986,33,0.005294999999999999
customer_service_representative_034,Customer Service Representative,0,gpt-4o,7,6,8,7,8,8,1050.4329204559326,1528,33,0.00415
customer_service_representative_034,Customer Service Representative,1,gpt-4o,8,7,8,7,8,8,741.2407398223877,1528,33,0.00415
customer_service_representative_034,Customer Service Representative,2,gpt-4o,7,6,8,7,8,8,1024.5270729064941,1528,33,0.00415
customer_service_representative_034,Customer Service Representative,3,gpt-4o,8,7,8,7,8,8,921.252965927124,1528,33,0.00415
customer_service_representative_034,Customer Service Representative,4,gpt-4o,7,7,8,7,8,8,1126.2900829315186,1528,33,0.00415
customer_service_representative_035,Customer Service Representative,0,gpt-4o,8,7,8,7,8,9,922.2071170806885,1708,33,0.0046
customer_service_representative_035,Customer Service Representative,1,gpt-4o,8,7,8,7,8,9,835.5519771575928,1708,33,0.0046
customer_service_representative_035,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,1213.1688594818115,1708,33,0.0046
customer_service_representative_035,Customer Service Representative,3,gpt-4o,8,7,8,7,8,9,1111.2701892852783,1708,33,0.0046
customer_service_representative_035,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,938.532829284668,1708,33,0.0046
customer_service_representative_036,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1243.0648803710938,2029,33,0.005402499999999999
customer_service_representative_036,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,1108.4909439086914,2029,33,0.005402499999999999
customer_service_representative_036,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,985.6431484222412,2029,33,0.005402499999999999
customer_service_representative_036,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,991.2409782409668,2029,33,0.005402499999999999
customer_service_representative_036,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,926.0330200195312,2029,33,0.005402499999999999
customer_service_representative_037,Customer Service Representative,0,gpt-4o,3,2,3,5,4,4,1295.69411277771,1321,33,0.0036325
customer_service_representative_037,Customer Service Representative,1,gpt-4o,3,2,3,5,4,4,1023.2288837432861,1321,33,0.0036325
customer_service_representative_037,Customer Service Representative,2,gpt-4o,3,2,3,5,4,4,1025.2161026000977,1321,33,0.0036325
customer_service_representative_037,Customer Service Representative,3,gpt-4o,3,2,3,5,4,4,1124.9027252197266,1321,33,0.0036325
customer_service_representative_037,Customer Service Representative,4,gpt-4o,3,2,3,5,4,4,952.5513648986816,1321,33,0.0036325
customer_service_representative_038,Customer Service Representative,0,gpt-4o,8,8,8,9,9,9,1715.4700756072998,1515,33,0.0041175
customer_service_representative_038,Customer Service Representative,1,gpt-4o,8,8,8,9,9,9,1121.0947036743164,1515,33,0.0041175
customer_service_representative_038,Customer Service Representative,2,gpt-4o,8,8,8,9,9,9,1339.343786239624,1515,33,0.0041175
customer_service_representative_038,Customer Service Representative,3,gpt-4o,8,8,8,9,9,9,917.0341491699219,1515,33,0.0041175
customer_service_representative_038,Customer Service Representative,4,gpt-4o,8,8,8,9,9,9,1123.1191158294678,1515,33,0.0041175
customer_service_representative_039,Customer Service Representative,0,gpt-4o,4,2,3,5,4,4,1162.3492240905762,1429,33,0.0039024999999999997
customer_service_representative_039,Customer Service Representative,1,gpt-4o,4,2,3,5,4,4,1192.7261352539062,1429,33,0.0039024999999999997
customer_service_representative_039,Customer Service Representative,2,gpt-4o,4,2,3,5,4,4,1534.879207611084,1429,33,0.0039024999999999997
customer_service_representative_039,Customer Service Representative,3,gpt-4o,4,2,3,5,4,4,1452.1548748016357,1429,33,0.0039024999999999997
customer_service_representative_039,Customer Service Representative,4,gpt-4o,4,2,3,5,4,4,1313.1639957427979,1429,33,0.0039024999999999997
customer_service_representative_040,Customer Service Representative,0,gpt-4o,3,2,3,4,4,4,1535.8099937438965,1362,33,0.003735
customer_service_representative_040,Customer Service Representative,1,gpt-4o,3,2,3,4,4,4,1025.343894958496,1362,33,0.003735
customer_service_representative_040,Customer Service Representative,2,gpt-4o,3,2,3,4,4,4,920.9449291229248,1362,33,0.003735
customer_service_representative_040,Customer Service Representative,3,gpt-4o,4,2,3,3,4,4,1039.5991802215576,1362,33,0.003735
customer_service_representative_040,Customer Service Representative,4,gpt-4o,4,2,3,3,4,4,1095.6389904022217,1362,33,0.003735
customer_service_representative_041,Customer Service Representative,0,gpt-4o,8,7,8,7,8,9,1106.4281463623047,1618,33,0.004375
customer_service_representative_041,Customer Service Representative,1,gpt-4o,8,7,8,7,8,9,852.3051738739014,1618,33,0.004375
customer_service_representative_041,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,910.7539653778076,1618,33,0.004375
customer_service_representative_041,Customer Service Representative,3,gpt-4o,8,7,8,7,8,9,1763.1759643554688,1618,33,0.004375
customer_service_representative_041,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,1126.8060207366943,1618,33,0.004375
customer_service_representative_042,Customer Service Representative,0,gpt-4o,8,7,8,7,8,8,1230.6537628173828,1577,33,0.0042725
customer_service_representative_042,Customer Service Representative,1,gpt-4o,8,7,8,7,8,8,1318.7150955200195,1577,33,0.0042725
customer_service_representative_042,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,1021.4049816131592,1577,33,0.0042725
customer_service_representative_042,Customer Service Representative,3,gpt-4o,8,7,8,7,8,9,1127.488136291504,1577,33,0.0042725
customer_service_representative_042,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,1125.7641315460205,1577,33,0.0042725
customer_service_representative_043,Customer Service Representative,0,gpt-4o,8,8,8,7,8,9,1056.8089485168457,2276,33,0.006019999999999999
customer_service_representative_043,Customer Service Representative,1,gpt-4o,8,8,8,7,8,9,889.8541927337646,2276,33,0.006019999999999999
customer_service_representative_043,Customer Service Representative,2,gpt-4o,8,8,8,7,8,9,1125.3020763397217,2276,33,0.006019999999999999
customer_service_representative_043,Customer Service Representative,3,gpt-4o,8,8,8,7,8,9,785.7048511505127,2276,33,0.006019999999999999
customer_service_representative_043,Customer Service Representative,4,gpt-4o,8,8,8,7,8,9,1372.7097511291504,2276,33,0.006019999999999999
customer_service_representative_044,Customer Service Representative,0,gpt-4o,8,7,8,7,8,9,1418.4982776641846,1561,33,0.0042325
customer_service_representative_044,Customer Service Representative,1,gpt-4o,8,7,8,7,8,9,818.514347076416,1561,33,0.0042325
customer_service_representative_044,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,1236.0999584197998,1561,33,0.0042325
customer_service_representative_044,Customer Service Representative,3,gpt-4o,8,7,8,7,8,9,1228.9271354675293,1561,33,0.0042325
customer_service_representative_044,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,1023.961067199707,1561,33,0.0042325
customer_service_representative_045,Customer Service Representative,0,gpt-4o,8,8,8,9,9,9,1206.6311836242676,1752,33,0.004710000000000001
customer_service_representative_045,Customer Service Representative,1,gpt-4o,8,8,8,9,9,9,1558.0620765686035,1752,33,0.004710000000000001
customer_service_representative_045,Customer Service Representative,2,gpt-4o,8,8,8,9,9,9,775.5720615386963,1752,33,0.004710000000000001
customer_service_representative_045,Customer Service Representative,3,gpt-4o,8,8,8,9,9,9,1090.9779071807861,1752,33,0.004710000000000001
customer_service_representative_045,Customer Service Representative,4,gpt-4o,8,8,8,7,8,9,1103.00874710083,1752,33,0.004710000000000001
customer_service_representative_046,Customer Service Representative,0,gpt-4o,8,7,8,7,8,9,1025.8939266204834,1745,33,0.0046925000000000005
customer_service_representative_046,Customer Service Representative,1,gpt-4o,8,7,8,9,8,9,2723.926067352295,1745,33,0.0046925000000000005
customer_service_representative_046,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,959.9058628082275,1745,33,0.0046925000000000005
