interview_id,role,model,num_samples,ca_score,ca_confidence,ca_std,exp_score,exp_confidence,exp_std,ps_score,ps_confidence,ps_std,rel_score,rel_confidence,rel_std,prof_score,prof_confidence,prof_std,comm_score,comm_confidence,comm_std,overall_weighted_score,avg_latency_ms,total_cost,avg_cost_per_sample
customer_service_representative_044,Customer Service Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,994.4803374154227,0.006076,0.000868
customer_service_representative_045,Customer Service Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,803.7425449916294,0.0067374999999999996,0.0009624999999999999
customer_service_representative_046,Customer Service Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,805.1175730569022,0.006671,0.000953
customer_service_representative_047,Customer Service Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.3499271061118826,8.0,high,0.3499271061118825,9.0,high,0.0,8.35,1013.0424499511719,0.008379,0.001197
customer_service_representative_048,Customer Service Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,804.1793618883405,0.0059570000000000005,0.0008510000000000001
customer_service_representative_049,Customer Service Representative,gpt-3.5-turbo,7,3.0,high,0.4517539514526256,2.0,high,0.4517539514526256,3.0,high,0.0,2.0,medium,0.989743318610787,3.0,high,0.0,2.0,high,0.3499271061118826,2.55,918.1169782366071,0.0050645,0.0007235000000000001
customer_service_representative_050,Customer Service Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.3499271061118826,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,976.4516013009207,0.008067499999999998,0.0011524999999999997
sales_representative_001,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.4948716593053935,8.0,high,0.4948716593053935,8.0,high,0.0,7.45,1426.74377986363,0.004886,0.0006979999999999999
sales_representative_002,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.9,754.4463021414621,0.004490499999999999,0.0006414999999999998
sales_representative_003,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,5.0,high,0.9035079029052512,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.55,1026.8615313938685,0.0044695,0.0006385000000000001
sales_representative_004,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.4517539514526256,8.0,high,0.4517539514526256,8.0,high,0.0,7.45,819.6514674595425,0.0047740000000000005,0.0006820000000000001
sales_representative_005,Sales Representative,gpt-3.5-turbo,7,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,1.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.3,690.7637119293213,0.004403000000000001,0.0006290000000000001
sales_representative_006,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,1.0,high,0.3499271061118826,2.0,high,0.3499271061118826,3.0,high,0.3499271061118826,3.05,728.6386149270194,0.0046375,0.0006625
sales_representative_007,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.45,892.5207683018276,0.0047425,0.0006775
sales_representative_008,Sales Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,815.4901776994977,0.0066289999999999995,0.0009469999999999999
sales_representative_009,Sales Representative,gpt-3.5-turbo,7,3.0,high,0.4948716593053935,2.0,high,0.0,3.0,high,0.3499271061118826,1.0,high,0.4948716593053935,2.0,high,0.4948716593053935,2.0,high,0.0,2.45,764.3245288303921,0.004389,0.000627
sales_representative_010,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.9,1243.4531620570592,0.0046935,0.0006705
sales_representative_011,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.1,859.2116832733154,0.0046935,0.0006705
sales_representative_012,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,6.0,high,0.45175395145262565,7.0,high,0.45175395145262565,8.0,high,0.0,7.35,887.0449066162109,0.0048335,0.0006905
sales_representative_013,Sales Representative,gpt-3.5-turbo,7,3.0,high,0.0,1.0,high,0.0,2.0,high,0.0,1.0,high,0.0,2.0,high,0.0,2.0,high,0.0,1.95,1040.9064292907715,0.0049524999999999994,0.0007074999999999999
sales_representative_014,Sales Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,808.1880637577602,0.006461000000000001,0.0009230000000000001
sales_representative_015,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,6.0,high,0.0,8.0,high,0.4948716593053935,8.0,high,0.0,7.4,964.6001883915493,0.0049594999999999995,0.0007084999999999999
sales_representative_016,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.1,718.7074252537319,0.0045745,0.0006534999999999999
sales_representative_017,Sales Representative,gpt-3.5-turbo,7,5.0,high,0.4948716593053935,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.25,1047.4928787776403,0.004858,0.0006940000000000001
sales_representative_018,Sales Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,734.2877728598459,0.007269499999999998,0.0010384999999999997
sales_representative_019,Sales Representative,gpt-3.5-turbo,7,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,1.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.3,952.627284186227,0.0045639999999999995,0.0006519999999999999
sales_representative_020,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,6.0,high,0.4517539514526256,8.0,high,0.0,8.0,high,0.0,7.4,816.4477348327637,0.005124,0.000732
sales_representative_021,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,886.2911973680768,0.0049385,0.0007055000000000001
sales_representative_022,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.9,749.2937701089041,0.0044835,0.0006404999999999999
sales_representative_023,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.45175395145262565,8.0,high,0.0,8.0,high,0.0,7.45,902.4793420519147,0.005193999999999999,0.0007419999999999998
sales_representative_024,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.45,875.4574230739048,0.004812499999999999,0.0006874999999999999
sales_representative_025,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.49487165930539345,3.1,805.1858288901193,0.004357499999999999,0.0006224999999999999
sales_representative_026,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.45175395145262565,2.0,high,0.0,3.0,high,0.45175395145262565,2.0,high,0.45175395145262565,3.0,high,0.45175395145262565,2.0,high,0.0,2.9,920.7939420427595,0.004332999999999999,0.0006189999999999999
sales_representative_027,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.45,801.9734791346958,0.0052569999999999995,0.0007509999999999999
sales_representative_028,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.9035079029052512,7.0,high,0.4948716593053935,6.0,high,0.4948716593053935,7.0,high,0.4948716593053935,8.0,high,0.0,7.35,865.5597823006766,0.0048405,0.0006915000000000001
sales_representative_029,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,2.0,high,1.049781318335648,2.0,low,1.4846149779161804,3.0,high,0.0,2.0,high,0.0,3.1,917.4236570085798,0.0046585,0.0006655000000000001
sales_representative_030,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,2.0,high,0.3499271061118826,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.9,1028.0531474522181,0.004522,0.000646
sales_representative_031,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,878.5156181880405,0.0048195,0.0006885
sales_representative_032,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.4517539514526256,8.0,high,0.4517539514526256,9.0,high,0.4517539514526256,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.8,853.8731166294643,0.0072310000000000004,0.001033
sales_representative_033,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.3499271061118826,3.0,high,0.0,2.0,high,0.6998542122237652,2.0,high,0.0,3.0,high,0.0,2.0,high,0.6998542122237652,3.1,741.2700312478202,0.004578,0.000654
sales_representative_034,Sales Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,876.1887890951974,0.0067304999999999995,0.0009614999999999999
sales_representative_035,Sales Representative,gpt-3.5-turbo,7,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.35,768.6759744371686,0.0044624999999999995,0.0006374999999999999
sales_representative_036,Sales Representative,gpt-3.5-turbo,7,3.0,high,0.49487165930539345,2.0,high,0.0,3.0,high,0.6998542122237652,2.0,high,0.3499271061118826,3.0,high,0.3499271061118826,2.0,high,0.0,2.55,1053.5918303898402,0.004382,0.0006259999999999999
sales_representative_037,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.1,751.9355842045376,0.004451999999999999,0.000636
sales_representative_038,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.45175395145262565,8.0,high,0.0,7.35,1130.275011062622,0.0049594999999999995,0.0007084999999999999
sales_representative_039,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,844.5326260157993,0.004998000000000001,0.0007140000000000001
sales_representative_040,Sales Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,818.9945561545236,0.006758500000000001,0.0009655000000000001
sales_representative_041,Sales Representative,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.35,819.0786157335554,0.0063035,0.0009005
sales_representative_042,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.9,896.1467061723981,0.0046375,0.0006625
sales_representative_043,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.65,874.9699251992362,0.004858,0.0006940000000000001
sales_representative_044,Sales Representative,gpt-3.5-turbo,7,5.0,high,0.0,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,4.0,high,0.4517539514526256,3.0,high,0.4517539514526256,4.05,833.0486161368234,0.0041789999999999996,0.000597
sales_representative_045,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.1,745.5335003989084,0.0045605,0.0006515000000000001
sales_representative_046,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.3499271061118826,8.0,high,0.34992710611188255,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.34992710611188255,7.6,672.8416510990688,0.0066465,0.0009494999999999999
sales_representative_047,Sales Representative,gpt-3.5-turbo,7,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,6.0,high,0.0,7.0,high,0.4948716593053935,8.0,high,0.0,7.35,828.3471039363316,0.005011999999999999,0.0007159999999999998
sales_representative_048,Sales Representative,gpt-3.5-turbo,7,5.0,high,0.0,4.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.3499271061118826,4.0,high,0.3499271061118826,4.05,839.0875884464809,0.004539499999999999,0.0006484999999999999
sales_representative_049,Sales Representative,gpt-3.5-turbo,7,3.0,high,0.0,2.0,high,0.0,2.0,high,0.6998542122237653,1.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.3,927.1150997706821,0.0044624999999999995,0.0006374999999999999
sales_representative_050,Sales Representative,gpt-3.5-turbo,7,4.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,2.9,930.539812360491,0.004494000000000001,0.0006420000000000001
field_technician_001,Field Technician,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,8.0,high,0.34992710611188255,8.0,high,0.3499271061118825,9.0,high,0.0,8.4,789.9251324789865,0.0071575,0.0010225
field_technician_002,Field Technician,gpt-3.5-turbo,7,3.0,high,0.0,4.0,high,0.0,3.0,high,0.3499271061118826,2.0,high,0.0,3.0,high,0.3499271061118826,2.0,high,0.0,3.25,819.0865516662598,0.0063035,0.0009005
field_technician_003,Field Technician,gpt-3.5-turbo,7,3.0,high,0.0,4.0,high,0.0,3.0,high,0.0,2.0,high,0.6998542122237652,3.0,high,0.0,2.0,high,0.0,3.25,959.8397527422223,0.0062965,0.0008995
field_technician_004,Field Technician,gpt-3.5-turbo,7,4.0,high,0.0,3.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,2.0,high,0.0,3.25,971.0289069584438,0.005873000000000001,0.0008390000000000001
field_technician_005,Field Technician,gpt-3.5-turbo,7,3.0,high,0.0,2.0,medium,0.989743318610787,2.0,high,0.0,1.0,high,0.4948716593053935,2.0,high,0.49487165930539345,2.0,high,0.0,2.3,865.3749057224819,0.005908,0.000844
field_technician_006,Field Technician,gpt-3.5-turbo,7,3.0,high,0.0,2.0,high,0.0,3.0,high,0.0,4.0,high,0.9035079029052513,2.0,high,0.4517539514526256,2.0,high,0.0,2.6,860.5120863233294,0.005953499999999999,0.0008504999999999998
field_technician_007,Field Technician,gpt-3.5-turbo,7,7.0,high,0.4517539514526256,8.0,high,0.4517539514526256,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.6,1253.1330926077705,0.0064294999999999995,0.0009184999999999999
field_technician_008,Field Technician,gpt-3.5-turbo,7,3.0,high,0.0,2.0,high,0.0,2.0,high,0.3499271061118826,1.0,high,0.0,2.0,high,0.0,2.0,high,0.0,2.3,838.8469219207764,0.005417999999999999,0.0007739999999999998
field_technician_009,Field Technician,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.0,7.0,high,0.4948716593053935,8.0,high,0.4948716593053935,9.0,high,0.0,8.35,833.9015415736607,0.007496999999999999,0.001071
field_technician_010,Field Technician,gpt-3.5-turbo,7,8.0,high,0.0,9.0,high,0.6998542122237652,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,8.0,high,0.45175395145262565,8.3,921.2091309683664,0.0070595,0.0010085
