interview_id,role,run_idx,model,ca,exp,ps,rel,prof,comm,latency_ms,input_tokens,output_tokens,cost
customer_service_representative_004,Customer Service Representative,1,gpt-4o,4,2,3,3,4,4,1343.5330390930176,1397,33,0.0038225
customer_service_representative_004,Customer Service Representative,2,gpt-4o,4,2,3,3,4,4,827.8968334197998,1397,33,0.0038225
customer_service_representative_004,Customer Service Representative,3,gpt-4o,3,2,4,3,4,4,746.4959621429443,1397,33,0.0038225
customer_service_representative_004,Customer Service Representative,4,gpt-4o,3,2,4,3,4,4,706.1340808868408,1397,33,0.0038225
customer_service_representative_004,Customer Service Representative,5,gpt-4o,4,2,3,3,4,4,1519.723653793335,1397,33,0.0038225
customer_service_representative_004,Customer Service Representative,6,gpt-4o,4,2,3,3,4,4,946.5367794036865,1397,33,0.0038225
customer_service_representative_005,Customer Service Representative,0,gpt-4o,3,2,3,3,4,4,843.073844909668,1270,33,0.0035050000000000003
customer_service_representative_005,Customer Service Representative,1,gpt-4o,3,2,3,3,3,4,1177.4940490722656,1270,33,0.0035050000000000003
customer_service_representative_005,Customer Service Representative,2,gpt-4o,3,2,3,3,4,4,1229.3651103973389,1270,33,0.0035050000000000003
customer_service_representative_005,Customer Service Representative,3,gpt-4o,3,2,3,3,4,4,809.0660572052002,1270,33,0.0035050000000000003
customer_service_representative_005,Customer Service Representative,4,gpt-4o,3,2,3,3,4,4,922.839879989624,1270,33,0.0035050000000000003
customer_service_representative_005,Customer Service Representative,5,gpt-4o,3,2,3,3,4,4,927.1030426025391,1270,33,0.0035050000000000003
customer_service_representative_005,Customer Service Representative,6,gpt-4o,3,2,3,3,4,4,739.8090362548828,1270,33,0.0035050000000000003
customer_service_representative_006,Customer Service Representative,0,gpt-4o,7,7,8,6,7,8,793.0638790130615,1497,33,0.0040725
customer_service_representative_006,Customer Service Representative,1,gpt-4o,7,7,8,6,7,8,898.5638618469238,1497,33,0.0040725
customer_service_representative_006,Customer Service Representative,2,gpt-4o,7,7,8,6,7,8,934.3550205230713,1497,33,0.0040725
customer_service_representative_006,Customer Service Representative,3,gpt-4o,7,7,8,6,7,8,674.6640205383301,1497,33,0.0040725
customer_service_representative_006,Customer Service Representative,4,gpt-4o,7,7,8,6,7,8,1024.4050025939941,1497,33,0.0040725
customer_service_representative_006,Customer Service Representative,5,gpt-4o,7,7,8,6,7,8,850.6119251251221,1497,33,0.0040725
customer_service_representative_006,Customer Service Representative,6,gpt-4o,7,7,8,6,7,8,673.2039451599121,1497,33,0.0040725
customer_service_representative_007,Customer Service Representative,0,gpt-4o,3,2,3,4,4,4,1102.2002696990967,1367,33,0.0037475
customer_service_representative_007,Customer Service Representative,1,gpt-4o,3,2,3,4,4,4,710.1809978485107,1367,33,0.0037475
customer_service_representative_007,Customer Service Representative,2,gpt-4o,3,2,3,4,4,4,1136.713981628418,1367,33,0.0037475
customer_service_representative_007,Customer Service Representative,3,gpt-4o,3,2,3,4,4,4,1101.445198059082,1367,33,0.0037475
customer_service_representative_007,Customer Service Representative,4,gpt-4o,3,2,3,4,4,4,815.838098526001,1367,33,0.0037475
customer_service_representative_007,Customer Service Representative,5,gpt-4o,3,2,3,4,4,4,1152.3571014404297,1367,33,0.0037475
customer_service_representative_007,Customer Service Representative,6,gpt-4o,3,2,3,4,4,4,640.0220394134521,1367,33,0.0037475
customer_service_representative_008,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,2225.9891033172607,2167,33,0.005747500000000001
customer_service_representative_008,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,936.2900257110596,2167,33,0.005747500000000001
customer_service_representative_008,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,1850.390911102295,2167,33,0.005747500000000001
customer_service_representative_008,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,1256.1769485473633,2167,33,0.005747500000000001
customer_service_representative_008,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,861.332893371582,2167,33,0.005747500000000001
customer_service_representative_008,Customer Service Representative,5,gpt-4o,8,9,8,9,9,9,979.3519973754883,2167,33,0.005747500000000001
customer_service_representative_008,Customer Service Representative,6,gpt-4o,8,9,8,9,9,9,1011.7659568786621,2167,33,0.005747500000000001
customer_service_representative_009,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1152.5559425354004,2172,33,0.0057599999999999995
customer_service_representative_009,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,899.9049663543701,2172,33,0.0057599999999999995
customer_service_representative_009,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,1212.4180793762207,2172,33,0.0057599999999999995
customer_service_representative_009,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,827.7790546417236,2172,33,0.0057599999999999995
customer_service_representative_009,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,894.5879936218262,2172,33,0.0057599999999999995
customer_service_representative_009,Customer Service Representative,5,gpt-4o,8,9,8,9,9,9,1570.511817932129,2172,33,0.0057599999999999995
customer_service_representative_009,Customer Service Representative,6,gpt-4o,8,9,8,9,9,9,1031.0337543487549,2172,33,0.0057599999999999995
customer_service_representative_010,Customer Service Representative,0,gpt-4o,8,7,8,7,8,8,761.207103729248,1563,33,0.0042375
customer_service_representative_010,Customer Service Representative,1,gpt-4o,8,7,8,7,8,8,613.4319305419922,1563,33,0.0042375
customer_service_representative_010,Customer Service Representative,2,gpt-4o,8,7,8,7,8,8,589.1358852386475,1563,33,0.0042375
customer_service_representative_010,Customer Service Representative,3,gpt-4o,8,7,8,7,8,8,652.2078514099121,1563,33,0.0042375
customer_service_representative_010,Customer Service Representative,4,gpt-4o,8,7,8,7,8,8,3147.170066833496,1563,33,0.0042375
customer_service_representative_010,Customer Service Representative,5,gpt-4o,8,7,8,7,8,8,747.0080852508545,1563,33,0.0042375
customer_service_representative_010,Customer Service Representative,6,gpt-4o,8,7,8,7,8,8,925.2259731292725,1563,33,0.0042375
customer_service_representative_011,Customer Service Representative,0,gpt-4o,8,7,8,7,8,9,746.2527751922607,1621,33,0.004382500000000001
customer_service_representative_011,Customer Service Representative,1,gpt-4o,8,7,8,7,8,9,813.6811256408691,1621,33,0.004382500000000001
customer_service_representative_011,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,786.0808372497559,1621,33,0.004382500000000001
customer_service_representative_011,Customer Service Representative,3,gpt-4o,8,7,8,7,8,9,861.1569404602051,1621,33,0.004382500000000001
customer_service_representative_011,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,697.0291137695312,1621,33,0.004382500000000001
customer_service_representative_011,Customer Service Representative,5,gpt-4o,8,7,8,7,8,9,767.1480178833008,1621,33,0.004382500000000001
customer_service_representative_011,Customer Service Representative,6,gpt-4o,8,7,8,7,8,9,1609.6727848052979,1621,33,0.004382500000000001
customer_service_representative_012,Customer Service Representative,0,gpt-4o,8,7,8,7,8,8,776.4320373535156,1404,33,0.00384
customer_service_representative_012,Customer Service Representative,1,gpt-4o,8,7,8,7,8,8,761.613130569458,1404,33,0.00384
customer_service_representative_012,Customer Service Representative,2,gpt-4o,8,7,8,7,8,8,918.708086013794,1404,33,0.00384
customer_service_representative_012,Customer Service Representative,3,gpt-4o,8,7,8,7,8,8,721.6880321502686,1404,33,0.00384
customer_service_representative_012,Customer Service Representative,4,gpt-4o,8,7,8,7,8,8,950.4151344299316,1404,33,0.00384
customer_service_representative_012,Customer Service Representative,5,gpt-4o,8,7,8,7,8,8,692.8970813751221,1404,33,0.00384
customer_service_representative_012,Customer Service Representative,6,gpt-4o,8,7,8,7,8,8,648.4310626983643,1404,33,0.00384
customer_service_representative_013,Customer Service Representative,0,gpt-4o,8,8,8,9,9,9,939.3339157104492,2064,33,0.00549
customer_service_representative_013,Customer Service Representative,1,gpt-4o,8,8,8,9,9,9,679.9190044403076,2064,33,0.00549
customer_service_representative_013,Customer Service Representative,2,gpt-4o,8,8,8,9,9,9,711.7938995361328,2064,33,0.00549
customer_service_representative_013,Customer Service Representative,3,gpt-4o,8,8,8,9,9,9,764.4739151000977,2064,33,0.00549
customer_service_representative_013,Customer Service Representative,4,gpt-4o,8,8,8,9,9,9,723.7207889556885,2064,33,0.00549
customer_service_representative_013,Customer Service Representative,5,gpt-4o,8,8,8,9,9,9,666.1779880523682,2064,33,0.00549
customer_service_representative_013,Customer Service Representative,6,gpt-4o,8,8,8,9,9,9,484.15207862854004,2064,33,0.00549
customer_service_representative_014,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1162.9648208618164,2150,33,0.005705
customer_service_representative_014,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,804.4948577880859,2150,33,0.005705
customer_service_representative_014,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,1969.170093536377,2150,33,0.005705
customer_service_representative_014,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,776.9567966461182,2150,33,0.005705
customer_service_representative_014,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,777.9967784881592,2150,33,0.005705
customer_service_representative_014,Customer Service Representative,5,gpt-4o,8,9,8,9,9,9,1118.4649467468262,2150,33,0.005705
customer_service_representative_014,Customer Service Representative,6,gpt-4o,8,9,8,9,9,9,1021.8181610107422,2150,33,0.005705
customer_service_representative_015,Customer Service Representative,0,gpt-4o,4,3,3,5,5,4,1061.2311363220215,1287,33,0.0035475
customer_service_representative_015,Customer Service Representative,1,gpt-4o,4,3,3,5,5,4,1019.294261932373,1287,33,0.0035475
customer_service_representative_015,Customer Service Representative,2,gpt-4o,4,3,4,5,5,4,1048.6021041870117,1287,33,0.0035475
customer_service_representative_015,Customer Service Representative,3,gpt-4o,4,3,3,5,5,4,998.9759922027588,1287,33,0.0035475
customer_service_representative_015,Customer Service Representative,4,gpt-4o,4,3,3,5,5,4,772.9322910308838,1287,33,0.0035475
customer_service_representative_015,Customer Service Representative,5,gpt-4o,4,3,4,5,5,4,1026.7572402954102,1287,33,0.0035475
customer_service_representative_015,Customer Service Representative,6,gpt-4o,4,3,4,5,5,4,942.9588317871094,1287,33,0.0035475
customer_service_representative_016,Customer Service Representative,0,gpt-4o,3,2,3,4,4,5,1657.0689678192139,1331,33,0.0036574999999999997
customer_service_representative_016,Customer Service Representative,1,gpt-4o,4,2,3,4,4,5,897.3848819732666,1331,33,0.0036574999999999997
customer_service_representative_016,Customer Service Representative,2,gpt-4o,4,2,3,4,4,5,1001.683235168457,1331,33,0.0036574999999999997
customer_service_representative_016,Customer Service Representative,3,gpt-4o,3,2,3,4,4,5,945.5170631408691,1331,33,0.0036574999999999997
customer_service_representative_016,Customer Service Representative,4,gpt-4o,3,2,3,4,4,5,962.3837471008301,1331,33,0.0036574999999999997
customer_service_representative_016,Customer Service Representative,5,gpt-4o,3,2,3,4,4,4,849.1220474243164,1331,33,0.0036574999999999997
customer_service_representative_016,Customer Service Representative,6,gpt-4o,3,2,3,4,4,5,950.3879547119141,1331,33,0.0036574999999999997
customer_service_representative_017,Customer Service Representative,0,gpt-4o,4,3,4,5,5,5,1006.2580108642578,1415,33,0.0038675
customer_service_representative_017,Customer Service Representative,1,gpt-4o,4,3,4,5,5,4,1078.0420303344727,1415,33,0.0038675
customer_service_representative_017,Customer Service Representative,2,gpt-4o,4,3,4,5,5,5,2961.237907409668,1415,33,0.0038675
customer_service_representative_017,Customer Service Representative,3,gpt-4o,4,3,4,5,5,5,921.4980602264404,1415,33,0.0038675
customer_service_representative_017,Customer Service Representative,4,gpt-4o,4,3,4,5,5,4,1874.1650581359863,1415,33,0.0038675
customer_service_representative_017,Customer Service Representative,5,gpt-4o,4,3,4,5,5,4,792.7179336547852,1415,33,0.0038675
customer_service_representative_017,Customer Service Representative,6,gpt-4o,4,3,4,5,5,5,832.4353694915771,1415,33,0.0038675
customer_service_representative_018,Customer Service Representative,0,gpt-4o,3,2,3,4,4,4,676.2518882751465,1363,33,0.0037375
customer_service_representative_018,Customer Service Representative,1,gpt-4o,3,2,3,3,4,4,868.8139915466309,1363,33,0.0037375
customer_service_representative_018,Customer Service Representative,2,gpt-4o,3,2,3,4,4,4,1002.6421546936035,1363,33,0.0037375
customer_service_representative_018,Customer Service Representative,3,gpt-4o,3,2,3,4,4,4,868.8912391662598,1363,33,0.0037375
customer_service_representative_018,Customer Service Representative,4,gpt-4o,3,2,3,3,4,4,1555.0320148468018,1363,33,0.0037375
customer_service_representative_018,Customer Service Representative,5,gpt-4o,3,2,3,4,4,4,843.0178165435791,1363,33,0.0037375
customer_service_representative_018,Customer Service Representative,6,gpt-4o,3,2,3,4,4,4,848.5920429229736,1363,33,0.0037375
customer_service_representative_019,Customer Service Representative,0,gpt-4o,3,2,3,2,3,3,1119.8880672454834,1419,33,0.0038775
customer_service_representative_019,Customer Service Representative,1,gpt-4o,3,2,3,2,3,3,806.0998916625977,1419,33,0.0038775
customer_service_representative_019,Customer Service Representative,2,gpt-4o,3,2,3,2,3,3,1241.757869720459,1419,33,0.0038775
customer_service_representative_019,Customer Service Representative,3,gpt-4o,3,2,3,2,3,3,770.3719139099121,1419,33,0.0038775
customer_service_representative_019,Customer Service Representative,4,gpt-4o,3,2,3,2,3,3,1106.1711311340332,1419,33,0.0038775
customer_service_representative_019,Customer Service Representative,5,gpt-4o,3,2,3,2,3,3,785.2370738983154,1419,33,0.0038775
customer_service_representative_019,Customer Service Representative,6,gpt-4o,3,2,3,2,3,3,760.1242065429688,1419,33,0.0038775
customer_service_representative_020,Customer Service Representative,0,gpt-4o,3,2,3,4,3,3,861.1221313476562,1321,33,0.0036325
customer_service_representative_020,Customer Service Representative,1,gpt-4o,3,2,3,4,3,4,1126.2950897216797,1321,33,0.0036325
customer_service_representative_020,Customer Service Representative,2,gpt-4o,3,2,3,4,3,4,973.1690883636475,1321,33,0.0036325
customer_service_representative_020,Customer Service Representative,3,gpt-4o,3,2,3,4,3,4,794.6338653564453,1321,33,0.0036325
customer_service_representative_020,Customer Service Representative,4,gpt-4o,3,2,3,4,3,4,941.6558742523193,1321,33,0.0036325
customer_service_representative_020,Customer Service Representative,5,gpt-4o,3,2,3,4,3,4,677.6378154754639,1321,33,0.0036325
customer_service_representative_020,Customer Service Representative,6,gpt-4o,3,2,3,4,3,4,1646.9407081604004,1321,33,0.0036325
customer_service_representative_021,Customer Service Representative,0,gpt-4o,8,7,8,9,8,9,904.587984085083,1659,33,0.004477500000000001
customer_service_representative_021,Customer Service Representative,1,gpt-4o,8,7,8,9,8,9,2293.7302589416504,1659,33,0.004477500000000001
customer_service_representative_021,Customer Service Representative,2,gpt-4o,8,7,8,9,8,9,1151.6249179840088,1659,33,0.004477500000000001
customer_service_representative_021,Customer Service Representative,3,gpt-4o,8,7,8,8,8,9,1967.8490161895752,1659,33,0.004477500000000001
customer_service_representative_021,Customer Service Representative,4,gpt-4o,8,7,8,9,8,9,914.5500659942627,1659,33,0.004477500000000001
customer_service_representative_021,Customer Service Representative,5,gpt-4o,8,7,8,8,8,9,2325.5836963653564,1659,33,0.004477500000000001
customer_service_representative_021,Customer Service Representative,6,gpt-4o,8,7,8,9,8,9,855.2258014678955,1659,33,0.004477500000000001
customer_service_representative_022,Customer Service Representative,0,gpt-4o,8,7,8,9,8,9,1065.0811195373535,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,1,gpt-4o,8,7,8,8,8,9,895.8799839019775,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,2,gpt-4o,8,7,8,9,8,9,743.2820796966553,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,3,gpt-4o,8,7,8,9,8,9,1019.8521614074707,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,4,gpt-4o,8,7,8,9,8,9,967.0820236206055,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,5,gpt-4o,8,7,8,9,8,9,974.7982025146484,1606,33,0.004345
customer_service_representative_022,Customer Service Representative,6,gpt-4o,8,7,8,9,8,9,857.5618267059326,1606,33,0.004345
customer_service_representative_023,Customer Service Representative,0,gpt-4o,4,3,4,5,5,4,963.8211727142334,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,1,gpt-4o,4,3,4,5,5,4,1016.563892364502,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,2,gpt-4o,4,3,4,5,5,4,847.0993041992188,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,3,gpt-4o,4,3,4,5,5,4,831.165075302124,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,4,gpt-4o,3,3,4,4,4,4,995.6529140472412,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,5,gpt-4o,4,3,4,5,5,4,1144.5188522338867,1387,33,0.0037975
customer_service_representative_023,Customer Service Representative,6,gpt-4o,3,3,4,5,5,4,1090.9297466278076,1387,33,0.0037975
customer_service_representative_024,Customer Service Representative,0,gpt-4o,3,2,3,3,4,4,896.6007232666016,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,1,gpt-4o,3,2,3,3,4,4,1322.633981704712,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,2,gpt-4o,3,2,3,3,4,4,835.0698947906494,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,3,gpt-4o,3,2,3,3,4,4,743.3640956878662,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,4,gpt-4o,3,2,3,3,4,4,1029.1247367858887,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,5,gpt-4o,3,2,3,3,4,4,734.022855758667,1329,33,0.0036525000000000004
customer_service_representative_024,Customer Service Representative,6,gpt-4o,3,2,3,3,4,4,917.7689552307129,1329,33,0.0036525000000000004
customer_service_representative_025,Customer Service Representative,0,gpt-4o,8,6,7,7,8,8,710.7441425323486,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,1,gpt-4o,8,6,7,7,8,8,1244.6322441101074,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,2,gpt-4o,8,6,7,7,8,8,647.0940113067627,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,3,gpt-4o,8,6,7,7,8,8,575.9201049804688,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,4,gpt-4o,8,6,7,7,8,8,935.1718425750732,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,5,gpt-4o,8,6,7,7,8,8,676.2979030609131,1630,33,0.004404999999999999
customer_service_representative_025,Customer Service Representative,6,gpt-4o,8,7,8,7,8,9,687.8368854522705,1630,33,0.004404999999999999
customer_service_representative_026,Customer Service Representative,0,gpt-4o,8,7,8,9,8,9,1065.2291774749756,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,1,gpt-4o,8,7,8,9,8,9,834.7768783569336,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,2,gpt-4o,8,7,8,9,8,9,756.5522193908691,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,3,gpt-4o,8,7,8,9,8,9,1216.0141468048096,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,4,gpt-4o,8,7,8,9,8,9,831.2938213348389,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,5,gpt-4o,8,7,8,9,8,9,965.1358127593994,1623,33,0.004387500000000001
customer_service_representative_026,Customer Service Representative,6,gpt-4o,8,7,8,9,8,9,735.4700565338135,1623,33,0.004387500000000001
customer_service_representative_027,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1121.5147972106934,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,1012.9141807556152,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,1040.4417514801025,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,1136.5277767181396,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,810.9328746795654,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,5,gpt-4o,8,9,8,9,9,9,826.287031173706,2134,33,0.005665
customer_service_representative_027,Customer Service Representative,6,gpt-4o,8,9,8,9,9,9,841.0980701446533,2134,33,0.005665
customer_service_representative_028,Customer Service Representative,0,gpt-4o,8,7,8,7,8,9,746.1450099945068,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,1,gpt-4o,8,7,8,7,8,9,690.9048557281494,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,2,gpt-4o,8,7,8,7,8,9,805.678129196167,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,3,gpt-4o,8,7,8,7,8,9,1969.6049690246582,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,4,gpt-4o,8,7,8,7,8,9,775.1011848449707,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,5,gpt-4o,8,7,8,7,8,9,645.989179611206,1544,33,0.00419
customer_service_representative_028,Customer Service Representative,6,gpt-4o,8,7,8,7,8,9,783.771276473999,1544,33,0.00419
customer_service_representative_029,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,823.300838470459,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,1295.9210872650146,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,867.8719997406006,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,641.1051750183105,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,670.738935470581,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,5,gpt-4o,8,9,8,9,9,9,2232.490062713623,2133,33,0.005662499999999999
customer_service_representative_029,Customer Service Representative,6,gpt-4o,8,9,8,9,9,9,756.7307949066162,2133,33,0.005662499999999999
customer_service_representative_030,Customer Service Representative,0,gpt-4o,7,6,7,6,7,8,926.8560409545898,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,1,gpt-4o,7,6,7,6,7,8,785.614013671875,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,2,gpt-4o,7,7,7,8,8,8,824.1229057312012,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,3,gpt-4o,7,7,7,8,8,8,734.7278594970703,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,4,gpt-4o,7,7,7,8,8,8,656.1558246612549,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,5,gpt-4o,7,6,7,8,8,8,1955.3241729736328,1473,33,0.0040125000000000004
customer_service_representative_030,Customer Service Representative,6,gpt-4o,7,6,7,8,8,8,984.0061664581299,1473,33,0.0040125000000000004
customer_service_representative_031,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,1712.6529216766357,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,1,gpt-4o,8,8,8,9,9,9,851.1950969696045,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,2,gpt-4o,8,8,8,9,9,9,1060.4338645935059,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,819.9880123138428,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,4,gpt-4o,8,8,8,9,9,9,1093.229055404663,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,5,gpt-4o,8,8,8,9,9,9,853.9388179779053,2207,33,0.0058475
customer_service_representative_031,Customer Service Representative,6,gpt-4o,8,8,8,9,9,9,1121.412992477417,2207,33,0.0058475
customer_service_representative_032,Customer Service Representative,0,gpt-4o,8,8,8,9,9,9,943.0720806121826,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,1,gpt-4o,8,8,8,9,9,9,740.1690483093262,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,2,gpt-4o,8,8,8,9,9,9,672.8940010070801,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,3,gpt-4o,8,8,8,9,9,9,881.8092346191406,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,4,gpt-4o,8,8,8,9,9,9,581.1798572540283,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,5,gpt-4o,8,8,8,9,9,9,1012.3260021209717,2292,33,0.006060000000000001
customer_service_representative_032,Customer Service Representative,6,gpt-4o,8,8,8,9,9,9,706.693172454834,2292,33,0.006060000000000001
customer_service_representative_033,Customer Service Representative,0,gpt-4o,8,9,8,9,9,9,827.7339935302734,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,1,gpt-4o,8,9,8,9,9,9,895.4839706420898,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,2,gpt-4o,8,9,8,9,9,9,1201.6119956970215,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,3,gpt-4o,8,9,8,9,9,9,1168.1361198425293,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,4,gpt-4o,8,9,8,9,9,9,1178.8790225982666,1986,33,0.005294999999999999
customer_service_representative_033,Customer Service Representative,5,gpt-4o,8,9,8,9,9,9,748.1999397277832,1986,33,0.005294999999999999
