interview_id,role,run_idx,model,ca,exp,ps,rel,prof,comm,latency_ms,input_tokens,output_tokens,cost
customer_service_representative_005,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,3,4,6,1194.0150260925293,1322,33,0.0
customer_service_representative_005,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,2,4,6,1095.677137374878,1322,33,0.0
customer_service_representative_005,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,3,4,6,1190.2971267700195,1322,33,0.0
customer_service_representative_005,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,2,4,6,1033.8199138641357,1322,33,0.0
customer_service_representative_005,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,3,4,6,1144.7932720184326,1322,33,0.0
customer_service_representative_006,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1119.2760467529297,1538,33,0.0
customer_service_representative_006,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1223.7367630004883,1538,33,0.0
customer_service_representative_006,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1126.8460750579834,1538,33,0.0
customer_service_representative_006,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1379.4639110565186,1538,33,0.0
customer_service_representative_006,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1330.9872150421143,1538,33,0.0
customer_service_representative_006,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1314.5411014556885,1538,33,0.0
customer_service_representative_006,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1196.605920791626,1538,33,0.0
customer_service_representative_007,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,3,6,6,1302.8090000152588,1425,44,0.0
customer_service_representative_007,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,6,6,1351.4959812164307,1425,44,0.0
customer_service_representative_007,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,6,8,1325.8459568023682,1425,33,0.0
customer_service_representative_007,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,6,6,1286.2451076507568,1425,44,0.0
customer_service_representative_007,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,6,8,1286.6380214691162,1425,33,0.0
customer_service_representative_007,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,6,6,1445.9388256072998,1425,44,0.0
customer_service_representative_007,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,3,6,6,1422.4071502685547,1425,44,0.0
customer_service_representative_008,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1638.8301849365234,2221,33,0.0
customer_service_representative_008,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1235.6548309326172,2221,33,0.0
customer_service_representative_008,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1323.0741024017334,2221,33,0.0
customer_service_representative_008,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1199.0017890930176,2221,33,0.0
customer_service_representative_008,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1259.4599723815918,2221,33,0.0
customer_service_representative_008,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1200.8891105651855,2221,33,0.0
customer_service_representative_008,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1153.4342765808105,2221,33,0.0
customer_service_representative_009,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1229.9399375915527,2216,33,0.0
customer_service_representative_009,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1330.6350708007812,2216,33,0.0
customer_service_representative_009,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1457.5321674346924,2216,33,0.0
customer_service_representative_009,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1409.0080261230469,2216,33,0.0
customer_service_representative_009,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1434.4172477722168,2216,33,0.0
customer_service_representative_009,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1329.7762870788574,2216,33,0.0
customer_service_representative_009,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1638.5042667388916,2216,33,0.0
customer_service_representative_010,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1265.779972076416,1602,33,0.0
customer_service_representative_010,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1261.6279125213623,1602,33,0.0
customer_service_representative_010,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1396.8408107757568,1602,33,0.0
customer_service_representative_010,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1399.5721340179443,1602,33,0.0
customer_service_representative_010,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1335.5441093444824,1602,33,0.0
customer_service_representative_010,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1532.14430809021,1602,33,0.0
customer_service_representative_010,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1336.5130424499512,1602,33,0.0
customer_service_representative_011,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1428.7238121032715,1658,33,0.0
customer_service_representative_011,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1124.7692108154297,1658,33,0.0
customer_service_representative_011,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1431.365728378296,1658,33,0.0
customer_service_representative_011,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1127.9051303863525,1658,33,0.0
customer_service_representative_011,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1157.9811573028564,1658,33,0.0
customer_service_representative_011,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,6,8,9,1097.174882888794,1658,33,0.0
customer_service_representative_011,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1329.629898071289,1658,33,0.0
customer_service_representative_012,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1331.1169147491455,1443,33,0.0
customer_service_representative_012,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1126.276969909668,1443,33,0.0
customer_service_representative_012,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1333.4598541259766,1443,33,0.0
customer_service_representative_012,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1346.8890190124512,1443,33,0.0
customer_service_representative_012,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1312.9689693450928,1443,33,0.0
customer_service_representative_012,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1331.514835357666,1443,33,0.0
customer_service_representative_012,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1125.899076461792,1443,33,0.0
customer_service_representative_013,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,8,8,9,1331.5160274505615,2115,33,0.0
customer_service_representative_013,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,8,8,9,1229.207992553711,2115,33,0.0
customer_service_representative_013,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1537.019968032837,2115,33,0.0
customer_service_representative_013,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1248.4238147735596,2115,33,0.0
customer_service_representative_013,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1440.798044204712,2115,33,0.0
customer_service_representative_013,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1199.465036392212,2115,33,0.0
customer_service_representative_013,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1535.7518196105957,2115,33,0.0
customer_service_representative_014,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1433.7358474731445,2201,33,0.0
customer_service_representative_014,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1331.1169147491455,2201,33,0.0
customer_service_representative_014,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1537.9540920257568,2201,33,0.0
customer_service_representative_014,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1328.718900680542,2201,33,0.0
customer_service_representative_014,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1523.3979225158691,2201,33,0.0
customer_service_representative_014,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1446.2778568267822,2201,33,0.0
customer_service_representative_014,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1227.8990745544434,2201,33,0.0
customer_service_representative_015,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,6,5,6,5,6,6,1230.1700115203857,1340,44,0.0
customer_service_representative_015,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,6,5,6,5,6,6,1486.605167388916,1340,44,0.0
customer_service_representative_015,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,6,5,6,5,6,6,1518.1300640106201,1340,44,0.0
customer_service_representative_015,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,6,5,6,5,6,6,1499.7670650482178,1340,44,0.0
customer_service_representative_015,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,6,5,6,5,6,6,1349.8139381408691,1340,44,0.0
customer_service_representative_015,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,6,5,6,5,6,6,1392.624855041504,1340,44,0.0
customer_service_representative_015,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,6,5,6,5,6,6,1353.5277843475342,1340,44,0.0
customer_service_representative_016,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,4,4,5,6,1740.9989833831787,1382,44,0.0
customer_service_representative_016,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,6,6,1307.4190616607666,1382,44,0.0
customer_service_representative_016,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,4,4,5,6,1252.3069381713867,1382,44,0.0
customer_service_representative_016,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,3,5,6,1043.2970523834229,1382,33,0.0
customer_service_representative_016,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,6,6,1516.9548988342285,1382,44,0.0
customer_service_representative_016,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,4,4,5,6,1536.388874053955,1382,44,0.0
customer_service_representative_016,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,4,5,6,1022.770881652832,1382,33,0.0
customer_service_representative_017,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1433.609962463379,1464,33,0.0
customer_service_representative_017,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1535.0351333618164,1464,33,0.0
customer_service_representative_017,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1332.4742317199707,1464,33,0.0
customer_service_representative_017,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1332.183837890625,1464,33,0.0
customer_service_representative_017,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1329.658031463623,1464,33,0.0
customer_service_representative_017,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1225.8989810943604,1464,33,0.0
customer_service_representative_017,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,5,6,8,1106.259822845459,1464,33,0.0
customer_service_representative_018,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,5,6,1237.8709316253662,1424,33,0.0
customer_service_representative_018,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,4,5,6,1413.059949874878,1424,33,0.0
customer_service_representative_018,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,4,6,1163.9220714569092,1424,33,0.0
customer_service_representative_018,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,4,4,4,6,1225.6078720092773,1424,33,0.0
customer_service_representative_018,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,4,4,5,6,1126.413106918335,1424,33,0.0
customer_service_representative_018,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,3,4,6,1244.654893875122,1424,33,0.0
customer_service_representative_018,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,4,2,4,6,1186.3148212432861,1424,33,0.0
customer_service_representative_019,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,4,6,8,1459.8779678344727,1470,33,0.0
customer_service_representative_019,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,4,6,8,1319.674015045166,1470,33,0.0
customer_service_representative_019,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,4,6,8,1006.4780712127686,1470,33,0.0
customer_service_representative_019,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,4,6,8,1504.8809051513672,1470,33,0.0
customer_service_representative_019,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,4,6,8,1178.5690784454346,1470,33,0.0
customer_service_representative_019,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,6,4,6,8,1338.9499187469482,1470,33,0.0
customer_service_representative_019,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,6,6,4,6,8,1231.3048839569092,1470,33,0.0
customer_service_representative_020,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,5,4,4,6,1403.2204151153564,1368,44,0.0
customer_service_representative_020,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,5,4,6,1175.1177310943604,1368,33,0.0
customer_service_representative_020,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,5,4,6,1186.734914779663,1368,33,0.0
customer_service_representative_020,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,5,4,6,1063.7009143829346,1368,33,0.0
customer_service_representative_020,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,5,4,6,1268.0132389068604,1368,33,0.0
customer_service_representative_020,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,4,3,4,6,1247.2991943359375,1368,33,0.0
customer_service_representative_020,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,4,3,5,4,8,1406.938076019287,1368,33,0.0
customer_service_representative_021,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1358.6828708648682,1707,33,0.0
customer_service_representative_021,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1092.5860404968262,1707,33,0.0
customer_service_representative_021,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1144.670009613037,1707,33,0.0
customer_service_representative_021,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1276.2119770050049,1707,33,0.0
customer_service_representative_021,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,8,8,9,1130.7625770568848,1707,33,0.0
customer_service_representative_021,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,8,8,9,1216.6359424591064,1707,33,0.0
customer_service_representative_021,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,8,8,9,1039.1979217529297,1707,33,0.0
customer_service_representative_022,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,8,8,9,1230.5970191955566,1652,33,0.0
customer_service_representative_022,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,8,8,9,1236.3009452819824,1652,33,0.0
customer_service_representative_022,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,8,8,9,1279.2940139770508,1652,33,0.0
customer_service_representative_022,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1316.6730403900146,1652,33,0.0
customer_service_representative_022,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1109.884262084961,1652,33,0.0
customer_service_representative_022,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,8,9,9,1217.5366878509521,1652,33,0.0
customer_service_representative_022,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,8,8,8,9,1100.8498668670654,1652,33,0.0
customer_service_representative_023,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,3,4,5,8,1102.5710105895996,1441,33,0.0
customer_service_representative_023,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,4,5,6,8,1142.3308849334717,1441,33,0.0
customer_service_representative_023,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,3,6,6,8,1129.180908203125,1441,33,0.0
customer_service_representative_023,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,3,4,5,8,1242.8269386291504,1441,33,0.0
customer_service_representative_023,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,4,5,6,8,1202.1119594573975,1441,33,0.0
customer_service_representative_023,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,4,6,5,6,1338.9718532562256,1441,44,0.0
customer_service_representative_023,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,5,3,5,4,8,1230.180025100708,1441,33,0.0
customer_service_representative_024,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,5,6,1228.2543182373047,1381,44,0.0
customer_service_representative_024,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,5,6,1289.7601127624512,1381,44,0.0
customer_service_representative_024,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,4,2,1271.0788249969482,1381,44,0.0
customer_service_representative_024,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,4,6,1535.142183303833,1381,44,0.0
customer_service_representative_024,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,5,6,1330.592155456543,1381,44,0.0
customer_service_representative_024,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,5,6,1383.1770420074463,1381,44,0.0
customer_service_representative_024,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,4,3,5,4,5,6,1279.4649600982666,1381,33,0.0
customer_service_representative_025,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,6,8,7,8,9,1415.7869815826416,1676,33,0.0
customer_service_representative_025,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,6,8,7,8,9,1144.1259384155273,1676,33,0.0
customer_service_representative_025,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,6,8,7,8,9,1124.439001083374,1676,33,0.0
customer_service_representative_025,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,6,8,7,8,9,1332.9899311065674,1676,33,0.0
customer_service_representative_025,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1127.5599002838135,1676,33,0.0
customer_service_representative_025,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,6,8,7,8,9,1285.8567237854004,1676,33,0.0
customer_service_representative_025,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,6,8,7,8,9,1190.4470920562744,1676,33,0.0
customer_service_representative_026,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1617.1677112579346,1664,33,0.0
customer_service_representative_026,Customer Service Representative,1,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,8,8,9,1274.294137954712,1664,33,0.0
customer_service_representative_026,Customer Service Representative,2,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1241.919994354248,1664,33,0.0
customer_service_representative_026,Customer Service Representative,3,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1260.1890563964844,1664,33,0.0
customer_service_representative_026,Customer Service Representative,4,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,985.5751991271973,1664,33,0.0
customer_service_representative_026,Customer Service Representative,5,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1283.2510471343994,1664,33,0.0
customer_service_representative_026,Customer Service Representative,6,meta-llama/Llama-3.1-8B-Instruct:novita,8,7,8,7,8,9,1147.2830772399902,1664,33,0.0
customer_service_representative_027,Customer Service Representative,0,meta-llama/Llama-3.1-8B-Instruct:novita,8,8,9,8,9,9,1190.2339458465576,2181,33,0.0
